0,0.000670723748851237
1,0.0014605483767011
2,0.00149854366873603
3,0.00145977565599965
4,0.00146016468292331
5,0.00149892438094686
6,0.00149931937041688
7,0.00161998847040054
8,0.00185314758168598
9,0.0022063176646461
10,0.0255841462023464
11,0.0612716589381255
12,0.0999034663567849
13,0.145900489987435
14,-0.000356079810319654
15,0.0871615604880902
16,0.127403166201875
17,0.088586217134805
18,0.0827350288492555
19,0.081680543592972
20,0.07788209562447
21,0.10601014579804
22,0.0897974192148573
23,0.0373085652767041
24,-0.00391370661326563
25,-0.0112843712135709
26,-0.0524173233768207
27,-0.0219151699164716
28,-0.0159478248186426
29,0.0169641509454737
30,0.0442692524219691
31,0.00130139869313343
32,0.00899556375178581
33,-0.0497567617068901
34,-0.0343996574323498
35,-0.030933984959922
36,-0.0288426852864494
37,-0.0269935037746712
38,-0.0256086213628305
39,-0.0238386433802554
40,-0.0110920220252472
41,3.93985635285563e-05
42,0.00122036075829088
43,0.00149931937041688
44,0.00149931937041688
45,0.00149931830972608
46,0.00145977494522132
47,0.00149931937041688
48,0.00149931937041688
49,0.00368143968017777
50,0.024581006153826
51,0.0617179633554117
52,0.0702707664730441
53,0.0803261511740833
54,0.123424063480406
55,0.13294880841425
56,0.0895095203267516
57,0.133037382179604
58,0.160109770600709
59,0.160616886450419
60,0.12821342416123
61,0.0879962810696238
62,0.115797213190558
63,0.115757301075115
64,0.118971843107202
65,0.114838966391436
66,0.102109046164066
67,0.0810776794810237
68,0.0170461651846883
69,0.0353311229483307
70,0.0151437325692434
71,-0.00152803900964774
72,-0.00418030389804868
73,0.0228114817328759
74,0.0367991650192811
75,0.0294716812854233
76,-0.00183269575347078
77,-0.0235148288487958
78,0.00576034803953528
79,0.0179400222311394
80,0.0224485419539158
81,0.0283476223056622
82,0.0323924750592249
83,0.0514080010803639
84,0.0739661448618729
85,0.111542508938514
86,0.141391619503324
87,0.150679109592582
88,0.154285377435015
89,0.151462747527088
90,0.162747751232678
91,0.187618980890106
92,0.171860903072844
93,0.16977466979046
94,0.132365569842031
95,0.0746089144705831
96,0.0672657356781106
97,0.0291143712439225
98,-0.0724760220253479
99,-0.0498507451581226
100,-0.0465560036925083
101,-0.0279417703756981
102,-0.0244982863062857
103,-0.033370963095342
104,-0.0446766748812613
105,-0.0460147543062342
106,-0.0461614801471244
107,-0.0431867027876189
108,-0.0428490086632411
109,-0.0442945410614581
110,-0.0440703882705149
111,-0.0410381196789194
112,-0.0412692074632029
113,-0.0578586634901944
114,-0.0552707486862585
115,-0.0520007092528592
116,-0.020319757622386
117,-0.0203205441003029
118,-0.0230909159668376
119,-0.0545853165904489
120,-0.0488490289871151
121,-0.0466357066867225
122,-0.0449806541585631
123,-0.0438337048396169
124,-0.0288807029168217
125,-0.0100028688505153
126,-0.00458688493817774
127,3.3196948945975e-05
128,0.000749659981999502
129,0.00121996289841845
130,0.00149852824239513
131,0.00149853038734764
132,0.00145977416550995
133,0.00145977528448504
134,0.0014989265991119
135,0.0014601687424891
136,0.00737507831433157
137,0.0440301076329918
138,0.0760616746982179
139,0.112009905170577
140,0.158280181729419
141,0.168295851185004
142,0.196815542638684
143,0.183478073505938
144,0.174664368436726
145,0.0927736891964903
146,0.0845893738374362
147,0.0894027589009943
148,0.0657307743516057
149,0.0869031098778877
150,0.0647365623865865
151,0.0556893498357986
152,0.0491616161377874
153,0.0704494560540335
154,0.0308674948078838
155,0.0299056666490835
156,0.0726346604906088
157,0.127020881095097
158,0.0686498465475929
159,0.102108204878219
160,0.0549334147540478
161,0.107865983554399
162,0.0578915371284282
163,0.0561004679671232
164,0.0565768389594432
165,-0.00260382482493225
166,-0.031507782559948
167,0.0204244594282454
168,0.021186935017621
169,0.0127622711382139
170,0.0440907146934253
171,-0.00497981480498496
172,0.0503432479413546
173,0.0119939370695084
174,0.0262206109031342
175,0.0217611136107206
176,0.0414449590446908
177,0.0441883734099938
178,0.0225278606955388
179,0.0190166838056259
180,0.0222080675476928
181,0.0271837754840152
182,-0.0180036990008952
183,-0.000392547335355525
184,0.0507572378390868
185,-0.0766396408012038
186,0.162009427063195
187,0.0912279308275068
188,0.105105201910645
189,0.0936637073368602
190,0.042334982477592
191,0.112568439008293
192,0.0722461991705912
193,0.106176219976336
194,0.0659135315333236
195,0.0686560266951702
196,0.0753962249990865
197,0.042645744259922
198,0.0487373399633022
199,0.0118763800391694
200,0.059772010785097
201,0.0710809422534582
202,0.0223820585144339
203,0.0466303020950336
204,0.0522819163656677
205,0.114473485794299
206,0.0326244148838079
207,0.0567612745690388
208,0.0576428666445787
209,0.057995243637152
210,0.0653970796759253
211,0.0724329722213944
212,0.0941398386595318
213,0.0487655906886916
214,0.0747651625837977
215,-0.0822612543826044
216,0.016704248013302
217,0.0623766915292073
218,0.0602676381220804
219,0.019726877146573
220,0.080903031793794
221,0.0451668610391258
222,0.0318747041223781
223,0.0632446852723047
224,-0.00167334461561407
225,0.0796442390709714
226,0.0413244123010966
